filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20180903_145422 01947.jpg,1059626,"{}",1,0,"{""name"":""rect"",""x"":329,""y"":1161,""width"":354,""height"":186}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01948.jpg,1067646,"{}",1,0,"{""name"":""rect"",""x"":317,""y"":1170,""width"":360,""height"":183}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01949.jpg,1085086,"{}",1,0,"{""name"":""rect"",""x"":338,""y"":1164,""width"":341,""height"":199}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01950.jpg,1098065,"{}",1,0,"{""name"":""rect"",""x"":301,""y"":1154,""width"":379,""height"":208}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01951.jpg,1111938,"{}",1,0,"{""name"":""rect"",""x"":326,""y"":1164,""width"":344,""height"":186}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01952.jpg,1043881,"{}",1,0,"{""name"":""rect"",""x"":317,""y"":1173,""width"":326,""height"":192}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01953.jpg,1140092,"{}",1,0,"{""name"":""rect"",""x"":304,""y"":1176,""width"":332,""height"":186}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01954.jpg,1070927,"{}",1,0,"{""name"":""rect"",""x"":323,""y"":1164,""width"":332,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01955.jpg,1053374,"{}",1,0,"{""name"":""rect"",""x"":326,""y"":1170,""width"":332,""height"":189}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01956.jpg,1088444,"{}",1,0,"{""name"":""rect"",""x"":307,""y"":1151,""width"":332,""height"":211}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01957.jpg,1106948,"{}",1,0,"{""name"":""rect"",""x"":338,""y"":1173,""width"":313,""height"":180}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01958.jpg,1127772,"{}",1,0,"{""name"":""rect"",""x"":348,""y"":1179,""width"":298,""height"":183}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01959.jpg,1149554,"{}",1,0,"{""name"":""rect"",""x"":338,""y"":1195,""width"":307,""height"":168}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01960.jpg,1169114,"{}",1,0,"{""name"":""rect"",""x"":338,""y"":1195,""width"":313,""height"":164}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01961.jpg,1187632,"{}",1,0,"{""name"":""rect"",""x"":335,""y"":1195,""width"":326,""height"":174}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01962.jpg,1196041,"{}",1,0,"{""name"":""rect"",""x"":341,""y"":1207,""width"":320,""height"":161}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01963.jpg,1204076,"{}",1,0,"{""name"":""rect"",""x"":372,""y"":1189,""width"":292,""height"":202}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01964.jpg,1211656,"{}",1,0,"{""name"":""rect"",""x"":391,""y"":1195,""width"":267,""height"":189}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01965.jpg,1211238,"{}",1,0,"{""name"":""rect"",""x"":394,""y"":1210,""width"":273,""height"":180}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01966.jpg,1177838,"{}",1,0,"{""name"":""rect"",""x"":410,""y"":1198,""width"":261,""height"":183}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01967.jpg,1151424,"{}",1,0,"{""name"":""rect"",""x"":422,""y"":1182,""width"":267,""height"":199}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01968.jpg,1134640,"{}",1,0,"{""name"":""rect"",""x"":438,""y"":1182,""width"":239,""height"":196}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01969.jpg,1114594,"{}",1,0,"{""name"":""rect"",""x"":459,""y"":1189,""width"":230,""height"":174}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01970.jpg,1085151,"{}",1,0,"{""name"":""rect"",""x"":469,""y"":1179,""width"":245,""height"":183}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01971.jpg,1067487,"{}",1,0,"{""name"":""rect"",""x"":500,""y"":1204,""width"":220,""height"":168}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01972.jpg,1050557,"{}",1,0,"{""name"":""rect"",""x"":503,""y"":1195,""width"":233,""height"":168}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01973.jpg,923214,"{}",1,0,"{""name"":""rect"",""x"":506,""y"":1217,""width"":211,""height"":146}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01974.jpg,893590,"{}",1,0,"{""name"":""rect"",""x"":503,""y"":1204,""width"":223,""height"":183}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01975.jpg,931167,"{}",1,0,"{""name"":""rect"",""x"":490,""y"":1210,""width"":251,""height"":161}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01976.jpg,961297,"{}",1,0,"{""name"":""rect"",""x"":509,""y"":1217,""width"":223,""height"":140}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01977.jpg,969656,"{}",1,0,"{""name"":""rect"",""x"":528,""y"":1210,""width"":189,""height"":152}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01978.jpg,983920,"{}",1,0,"{""name"":""rect"",""x"":521,""y"":1201,""width"":143,""height"":168}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01979.jpg,982532,"{}",1,0,"{""name"":""rect"",""x"":524,""y"":1201,""width"":199,""height"":161}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01980.jpg,995856,"{}",1,0,"{""name"":""rect"",""x"":528,""y"":1173,""width"":164,""height"":189}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01981.jpg,1005033,"{}",1,0,"{""name"":""rect"",""x"":540,""y"":1198,""width"":140,""height"":149}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01982.jpg,840546,"{}",1,0,"{""name"":""rect"",""x"":537,""y"":1195,""width"":180,""height"":146}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01983.jpg,900002,"{}",1,0,"{""name"":""rect"",""x"":540,""y"":1176,""width"":168,""height"":174}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01984.jpg,935166,"{}",1,0,"{""name"":""rect"",""x"":524,""y"":1182,""width"":152,""height"":171}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01985.jpg,934353,"{}",1,0,"{""name"":""rect"",""x"":524,""y"":1179,""width"":133,""height"":183}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01986.jpg,934918,"{}",0,0,"{}","{}"
20180903_145422 01987.jpg,948159,"{}",0,0,"{}","{}"
20180903_145422 01988.jpg,953208,"{}",0,0,"{}","{}"
20180903_145422 01989.jpg,956318,"{}",0,0,"{}","{}"
20180903_145422 01990.jpg,971058,"{}",0,0,"{}","{}"
20180903_145422 01991.jpg,986572,"{}",0,0,"{}","{}"
20180903_145422 01992.jpg,988816,"{}",0,0,"{}","{}"
20180903_145422 01993.jpg,1001240,"{}",0,0,"{}","{}"
20180903_145422 01994.jpg,1007048,"{}",0,0,"{}","{}"
20180903_145422 01995.jpg,1023531,"{}",0,0,"{}","{}"
